  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    257   3.14    19.77      21.27      20.71  0.9828     0.9840  0.0172     0.0160     0.1773         0.1773
    258   3.14    19.89      21.44      20.68  0.9823     0.9834  0.0177     0.0166     0.1690         0.1708
    259   3.16    19.88      21.27      20.79  0.9842     0.9844  0.0158     0.0156     0.1822         0.1827
    260   3.17    19.91      21.23      20.75  0.9830     0.9839  0.0170     0.0161     0.1761         0.1769
    261   3.15    20.17      21.38      20.59  0.9828     0.9839  0.0172     0.0161     0.1805         0.1814
    262   3.16    19.91      21.19      20.57  0.9836     0.9844  0.0164     0.0156     0.1748         0.1782
    263   3.16    20.01      21.19      20.66  0.9828     0.9836  0.0172     0.0164     0.1766         0.1771
    264   3.14    20.19      21.24      20.56  0.9814     0.9820  0.0186     0.0180     0.1778         0.1783
    265   3.14    20.64      21.45      20.64  0.9830     0.9833  0.0170     0.0167     0.1782         0.1809
    266   3.14    20.20      21.23      20.69  0.9820     0.9820  0.0180     0.0180     0.1883         0.1917
    267   3.15    19.93      21.05      20.78  0.9839     0.9844  0.0161     0.0156     0.1772         0.1788
    268   3.13    19.37      21.07      20.83  0.9807     0.9821  0.0193     0.0179     0.1717         0.1750
    269   3.15    19.75      21.45      20.60  0.9836     0.9849  0.0164     0.0151     0.1671         0.1690
    270   3.15    20.22      21.32      20.52  0.9829     0.9838  0.0171     0.0162     0.1705         0.1714
    271   3.14    19.91      21.37      20.68  0.9825     0.9822  0.0175     0.0178     0.1740         0.1737
    272   3.16    19.86      21.28      20.74  0.9834     0.9838  0.0166     0.0162     0.1713         0.1730
    273   3.16    19.93      21.42      20.58  0.9835     0.9842  0.0165     0.0158     0.1740         0.1753
    274   3.15    19.64      21.14      20.52  0.9831     0.9839  0.0169     0.0161     0.1752         0.1770
    275   3.15    19.83      21.18      20.66  0.9831     0.9836  0.0169     0.0164     0.1715         0.1715
